relative_path,label
Plastic/Plastic_719.jpg,Plastic
Paper/Paper_2.jpg,Paper
Metal/Metal_710.jpg,Metal
Vegetation/Vegetation_71.jpg,Vegetation
Glass/Glass_206.jpg,Glass
Vegetation/Vegetation_212.jpg,Vegetation
Textile Trash/Textile Trash_291.jpg,Textile Trash
Plastic/Plastic_735.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_227.jpg,Miscellaneous Trash
Glass/Glass_293.jpg,Glass
Metal/Metal_317.jpg,Metal
Vegetation/Vegetation_161.jpg,Vegetation
Food Organics/Food Organics_402.jpg,Food Organics
Plastic/Plastic_744.jpg,Plastic
Cardboard/Cardboard_272.jpg,Cardboard
Metal/Metal_633.jpg,Metal
Cardboard/Cardboard_392.jpg,Cardboard
Vegetation/Vegetation_271.jpg,Vegetation
Plastic/Plastic_212.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_104.jpg,Miscellaneous Trash
Paper/Paper_491.jpg,Paper
Plastic/Plastic_122.jpg,Plastic
Plastic/Plastic_460.jpg,Plastic
Paper/Paper_54.jpg,Paper
Plastic/Plastic_577.jpg,Plastic
Metal/Metal_105.jpg,Metal
Vegetation/Vegetation_116.jpg,Vegetation
Metal/Metal_409.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_451.jpg,Miscellaneous Trash
Metal/Metal_611.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_475.jpg,Miscellaneous Trash
Paper/Paper_498.jpg,Paper
Plastic/Plastic_285.jpg,Plastic
Plastic/Plastic_56.jpg,Plastic
Plastic/Plastic_59.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_118.jpg,Miscellaneous Trash
Cardboard/Cardboard_163.jpg,Cardboard
Vegetation/Vegetation_272.jpg,Vegetation
Food Organics/Food Organics_340.jpg,Food Organics
Plastic/Plastic_380.jpg,Plastic
Cardboard/Cardboard_18.jpg,Cardboard
Textile Trash/Textile Trash_90.jpg,Textile Trash
Food Organics/Food Organics_31.jpg,Food Organics
Food Organics/Food Organics_158.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_384.jpg,Miscellaneous Trash
Metal/Metal_609.jpg,Metal
Glass/Glass_75.jpg,Glass
Plastic/Plastic_842.jpg,Plastic
Paper/Paper_204.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_390.jpg,Miscellaneous Trash
Metal/Metal_765.jpg,Metal
Plastic/Plastic_817.jpg,Plastic
Metal/Metal_763.jpg,Metal
Glass/Glass_234.jpg,Glass
Food Organics/Food Organics_277.jpg,Food Organics
Paper/Paper_169.jpg,Paper
Vegetation/Vegetation_273.jpg,Vegetation
Paper/Paper_492.jpg,Paper
Metal/Metal_485.jpg,Metal
Paper/Paper_218.jpg,Paper
Cardboard/Cardboard_217.jpg,Cardboard
Textile Trash/Textile Trash_57.jpg,Textile Trash
Paper/Paper_357.jpg,Paper
Plastic/Plastic_317.jpg,Plastic
Metal/Metal_372.jpg,Metal
Metal/Metal_401.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_279.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_334.jpg,Miscellaneous Trash
Vegetation/Vegetation_126.jpg,Vegetation
Paper/Paper_193.jpg,Paper
Metal/Metal_496.jpg,Metal
Food Organics/Food Organics_80.jpg,Food Organics
Glass/Glass_227.jpg,Glass
Food Organics/Food Organics_315.jpg,Food Organics
Plastic/Plastic_546.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_319.jpg,Miscellaneous Trash
Plastic/Plastic_642.jpg,Plastic
Plastic/Plastic_72.jpg,Plastic
Glass/Glass_9.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_455.jpg,Miscellaneous Trash
Metal/Metal_499.jpg,Metal
Metal/Metal_588.jpg,Metal
Textile Trash/Textile Trash_273.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_62.jpg,Miscellaneous Trash
Cardboard/Cardboard_426.jpg,Cardboard
Glass/Glass_187.jpg,Glass
Vegetation/Vegetation_242.jpg,Vegetation
Textile Trash/Textile Trash_62.jpg,Textile Trash
Paper/Paper_200.jpg,Paper
Plastic/Plastic_608.jpg,Plastic
Plastic/Plastic_671.jpg,Plastic
Food Organics/Food Organics_94.jpg,Food Organics
Metal/Metal_755.jpg,Metal
Paper/Paper_180.jpg,Paper
Metal/Metal_553.jpg,Metal
Cardboard/Cardboard_259.jpg,Cardboard
Paper/Paper_244.jpg,Paper
Food Organics/Food Organics_332.jpg,Food Organics
Metal/Metal_412.jpg,Metal
Metal/Metal_666.jpg,Metal
Food Organics/Food Organics_86.jpg,Food Organics
Paper/Paper_23.jpg,Paper
Metal/Metal_426.jpg,Metal
Plastic/Plastic_222.jpg,Plastic
Plastic/Plastic_776.jpg,Plastic
Textile Trash/Textile Trash_5.jpg,Textile Trash
Cardboard/Cardboard_136.jpg,Cardboard
Food Organics/Food Organics_322.jpg,Food Organics
Glass/Glass_116.jpg,Glass
Cardboard/Cardboard_115.jpg,Cardboard
Vegetation/Vegetation_340.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_38.jpg,Miscellaneous Trash
Plastic/Plastic_523.jpg,Plastic
Plastic/Plastic_459.jpg,Plastic
Glass/Glass_45.jpg,Glass
Paper/Paper_404.jpg,Paper
Plastic/Plastic_919.jpg,Plastic
Paper/Paper_291.jpg,Paper
Plastic/Plastic_752.jpg,Plastic
Paper/Paper_432.jpg,Paper
Plastic/Plastic_534.jpg,Plastic
Plastic/Plastic_400.jpg,Plastic
Vegetation/Vegetation_170.jpg,Vegetation
Plastic/Plastic_93.jpg,Plastic
Food Organics/Food Organics_404.jpg,Food Organics
Plastic/Plastic_22.jpg,Plastic
Plastic/Plastic_12.jpg,Plastic
Textile Trash/Textile Trash_71.jpg,Textile Trash
Food Organics/Food Organics_194.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_337.jpg,Miscellaneous Trash
Plastic/Plastic_266.jpg,Plastic
Plastic/Plastic_785.jpg,Plastic
Plastic/Plastic_399.jpg,Plastic
Food Organics/Food Organics_394.jpg,Food Organics
Cardboard/Cardboard_292.jpg,Cardboard
Plastic/Plastic_11.jpg,Plastic
Food Organics/Food Organics_70.jpg,Food Organics
Metal/Metal_642.jpg,Metal
Cardboard/Cardboard_120.jpg,Cardboard
Food Organics/Food Organics_105.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_179.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_193.jpg,Miscellaneous Trash
Plastic/Plastic_107.jpg,Plastic
Plastic/Plastic_625.jpg,Plastic
Food Organics/Food Organics_337.jpg,Food Organics
Plastic/Plastic_236.jpg,Plastic
Plastic/Plastic_121.jpg,Plastic
Paper/Paper_183.jpg,Paper
Vegetation/Vegetation_11.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_406.jpg,Miscellaneous Trash
Metal/Metal_661.jpg,Metal
Glass/Glass_418.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_166.jpg,Miscellaneous Trash
Plastic/Plastic_730.jpg,Plastic
Food Organics/Food Organics_195.jpg,Food Organics
Metal/Metal_249.jpg,Metal
Food Organics/Food Organics_350.jpg,Food Organics
Glass/Glass_125.jpg,Glass
Cardboard/Cardboard_6.jpg,Cardboard
Vegetation/Vegetation_427.jpg,Vegetation
Paper/Paper_211.jpg,Paper
Cardboard/Cardboard_119.jpg,Cardboard
Food Organics/Food Organics_244.jpg,Food Organics
Paper/Paper_174.jpg,Paper
Vegetation/Vegetation_201.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_36.jpg,Miscellaneous Trash
Cardboard/Cardboard_420.jpg,Cardboard
Cardboard/Cardboard_160.jpg,Cardboard
Glass/Glass_369.jpg,Glass
Glass/Glass_388.jpg,Glass
Glass/Glass_66.jpg,Glass
Vegetation/Vegetation_283.jpg,Vegetation
Plastic/Plastic_695.jpg,Plastic
Plastic/Plastic_797.jpg,Plastic
Paper/Paper_325.jpg,Paper
Plastic/Plastic_227.jpg,Plastic
Textile Trash/Textile Trash_223.jpg,Textile Trash
Food Organics/Food Organics_292.jpg,Food Organics
Cardboard/Cardboard_434.jpg,Cardboard
Cardboard/Cardboard_450.jpg,Cardboard
Paper/Paper_272.jpg,Paper
Cardboard/Cardboard_432.jpg,Cardboard
Paper/Paper_429.jpg,Paper
Textile Trash/Textile Trash_174.jpg,Textile Trash
Glass/Glass_248.jpg,Glass
Metal/Metal_242.jpg,Metal
Textile Trash/Textile Trash_85.jpg,Textile Trash
Metal/Metal_178.jpg,Metal
Plastic/Plastic_13.jpg,Plastic
Textile Trash/Textile Trash_316.jpg,Textile Trash
Glass/Glass_339.jpg,Glass
Glass/Glass_359.jpg,Glass
Cardboard/Cardboard_397.jpg,Cardboard
Plastic/Plastic_441.jpg,Plastic
Metal/Metal_580.jpg,Metal
Cardboard/Cardboard_238.jpg,Cardboard
Cardboard/Cardboard_89.jpg,Cardboard
Cardboard/Cardboard_246.jpg,Cardboard
Cardboard/Cardboard_257.jpg,Cardboard
Paper/Paper_467.jpg,Paper
Plastic/Plastic_191.jpg,Plastic
Plastic/Plastic_680.jpg,Plastic
Paper/Paper_230.jpg,Paper
Plastic/Plastic_320.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_119.jpg,Miscellaneous Trash
Food Organics/Food Organics_63.jpg,Food Organics
Cardboard/Cardboard_408.jpg,Cardboard
Glass/Glass_76.jpg,Glass
Metal/Metal_256.jpg,Metal
Paper/Paper_419.jpg,Paper
Plastic/Plastic_2.jpg,Plastic
Glass/Glass_15.jpg,Glass
Cardboard/Cardboard_57.jpg,Cardboard
Cardboard/Cardboard_198.jpg,Cardboard
Plastic/Plastic_387.jpg,Plastic
Paper/Paper_178.jpg,Paper
Glass/Glass_191.jpg,Glass
Metal/Metal_150.jpg,Metal
Glass/Glass_308.jpg,Glass
Plastic/Plastic_292.jpg,Plastic
Vegetation/Vegetation_59.jpg,Vegetation
Metal/Metal_262.jpg,Metal
Glass/Glass_342.jpg,Glass
Food Organics/Food Organics_346.jpg,Food Organics
Plastic/Plastic_656.jpg,Plastic
Plastic/Plastic_39.jpg,Plastic
Plastic/Plastic_478.jpg,Plastic
Food Organics/Food Organics_2.jpg,Food Organics
Vegetation/Vegetation_75.jpg,Vegetation
Paper/Paper_220.jpg,Paper
Plastic/Plastic_791.jpg,Plastic
Metal/Metal_78.jpg,Metal
Plastic/Plastic_174.jpg,Plastic
Food Organics/Food Organics_76.jpg,Food Organics
Paper/Paper_497.jpg,Paper
Glass/Glass_194.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_424.jpg,Miscellaneous Trash
Paper/Paper_36.jpg,Paper
Glass/Glass_220.jpg,Glass
Textile Trash/Textile Trash_42.jpg,Textile Trash
Glass/Glass_193.jpg,Glass
Paper/Paper_458.jpg,Paper
Plastic/Plastic_130.jpg,Plastic
Metal/Metal_340.jpg,Metal
Glass/Glass_289.jpg,Glass
Paper/Paper_21.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_135.jpg,Miscellaneous Trash
Vegetation/Vegetation_110.jpg,Vegetation
Textile Trash/Textile Trash_274.jpg,Textile Trash
Metal/Metal_185.jpg,Metal
Paper/Paper_267.jpg,Paper
Plastic/Plastic_837.jpg,Plastic
Food Organics/Food Organics_130.jpg,Food Organics
Paper/Paper_384.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_222.jpg,Miscellaneous Trash
Food Organics/Food Organics_150.jpg,Food Organics
Cardboard/Cardboard_361.jpg,Cardboard
Plastic/Plastic_595.jpg,Plastic
Textile Trash/Textile Trash_111.jpg,Textile Trash
Glass/Glass_236.jpg,Glass
Paper/Paper_47.jpg,Paper
Vegetation/Vegetation_14.jpg,Vegetation
Paper/Paper_477.jpg,Paper
Paper/Paper_109.jpg,Paper
Vegetation/Vegetation_120.jpg,Vegetation
Plastic/Plastic_778.jpg,Plastic
Metal/Metal_505.jpg,Metal
Plastic/Plastic_274.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_129.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_236.jpg,Miscellaneous Trash
Metal/Metal_223.jpg,Metal
Textile Trash/Textile Trash_220.jpg,Textile Trash
Glass/Glass_253.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_433.jpg,Miscellaneous Trash
Textile Trash/Textile Trash_151.jpg,Textile Trash
Food Organics/Food Organics_392.jpg,Food Organics
Vegetation/Vegetation_152.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_435.jpg,Miscellaneous Trash
Paper/Paper_207.jpg,Paper
Paper/Paper_389.jpg,Paper
Textile Trash/Textile Trash_232.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_176.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_377.jpg,Miscellaneous Trash
Glass/Glass_67.jpg,Glass
Food Organics/Food Organics_386.jpg,Food Organics
Plastic/Plastic_427.jpg,Plastic
Metal/Metal_196.jpg,Metal
Metal/Metal_70.jpg,Metal
Plastic/Plastic_857.jpg,Plastic
Plastic/Plastic_794.jpg,Plastic
Plastic/Plastic_81.jpg,Plastic
Paper/Paper_81.jpg,Paper
Metal/Metal_332.jpg,Metal
Plastic/Plastic_677.jpg,Plastic
Vegetation/Vegetation_255.jpg,Vegetation
Food Organics/Food Organics_260.jpg,Food Organics
Plastic/Plastic_746.jpg,Plastic
Metal/Metal_488.jpg,Metal
Vegetation/Vegetation_60.jpg,Vegetation
Plastic/Plastic_831.jpg,Plastic
Metal/Metal_103.jpg,Metal
Plastic/Plastic_301.jpg,Plastic
Food Organics/Food Organics_289.jpg,Food Organics
Vegetation/Vegetation_224.jpg,Vegetation
Plastic/Plastic_512.jpg,Plastic
Cardboard/Cardboard_245.jpg,Cardboard
Paper/Paper_407.jpg,Paper
Metal/Metal_483.jpg,Metal
Paper/Paper_5.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_494.jpg,Miscellaneous Trash
Paper/Paper_70.jpg,Paper
Cardboard/Cardboard_313.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_99.jpg,Miscellaneous Trash
Plastic/Plastic_66.jpg,Plastic
Glass/Glass_173.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_97.jpg,Miscellaneous Trash
Glass/Glass_301.jpg,Glass
Metal/Metal_664.jpg,Metal
Metal/Metal_673.jpg,Metal
Plastic/Plastic_53.jpg,Plastic
Metal/Metal_52.jpg,Metal
Metal/Metal_186.jpg,Metal
Food Organics/Food Organics_285.jpg,Food Organics
Paper/Paper_4.jpg,Paper
Cardboard/Cardboard_266.jpg,Cardboard
Vegetation/Vegetation_325.jpg,Vegetation
Cardboard/Cardboard_67.jpg,Cardboard
Vegetation/Vegetation_279.jpg,Vegetation
Food Organics/Food Organics_349.jpg,Food Organics
Textile Trash/Textile Trash_226.jpg,Textile Trash
Glass/Glass_381.jpg,Glass
Metal/Metal_493.jpg,Metal
Metal/Metal_566.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_392.jpg,Miscellaneous Trash
Glass/Glass_202.jpg,Glass
Paper/Paper_72.jpg,Paper
Vegetation/Vegetation_151.jpg,Vegetation
Metal/Metal_737.jpg,Metal
Plastic/Plastic_552.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_14.jpg,Miscellaneous Trash
Textile Trash/Textile Trash_156.jpg,Textile Trash
Textile Trash/Textile Trash_47.jpg,Textile Trash
Metal/Metal_524.jpg,Metal
Metal/Metal_544.jpg,Metal
Plastic/Plastic_165.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_347.jpg,Miscellaneous Trash
Vegetation/Vegetation_129.jpg,Vegetation
Plastic/Plastic_426.jpg,Plastic
Cardboard/Cardboard_362.jpg,Cardboard
Textile Trash/Textile Trash_32.jpg,Textile Trash
Metal/Metal_490.jpg,Metal
Paper/Paper_146.jpg,Paper
Glass/Glass_68.jpg,Glass
Plastic/Plastic_835.jpg,Plastic
Vegetation/Vegetation_268.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_180.jpg,Miscellaneous Trash
Metal/Metal_762.jpg,Metal
Metal/Metal_417.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_399.jpg,Miscellaneous Trash
Food Organics/Food Organics_7.jpg,Food Organics
Metal/Metal_324.jpg,Metal
Glass/Glass_168.jpg,Glass
Textile Trash/Textile Trash_268.jpg,Textile Trash
Paper/Paper_153.jpg,Paper
Plastic/Plastic_834.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_208.jpg,Miscellaneous Trash
Cardboard/Cardboard_409.jpg,Cardboard
Metal/Metal_698.jpg,Metal
Food Organics/Food Organics_58.jpg,Food Organics
Food Organics/Food Organics_217.jpg,Food Organics
Food Organics/Food Organics_9.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_1.jpg,Miscellaneous Trash
Plastic/Plastic_769.jpg,Plastic
Metal/Metal_92.jpg,Metal
Plastic/Plastic_132.jpg,Plastic
Cardboard/Cardboard_296.jpg,Cardboard
Metal/Metal_20.jpg,Metal
Plastic/Plastic_841.jpg,Plastic
Food Organics/Food Organics_239.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_495.jpg,Miscellaneous Trash
Paper/Paper_117.jpg,Paper
Metal/Metal_683.jpg,Metal
Paper/Paper_84.jpg,Paper
Vegetation/Vegetation_76.jpg,Vegetation
Cardboard/Cardboard_148.jpg,Cardboard
Food Organics/Food Organics_312.jpg,Food Organics
Paper/Paper_295.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_211.jpg,Miscellaneous Trash
Plastic/Plastic_119.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_269.jpg,Miscellaneous Trash
Vegetation/Vegetation_250.jpg,Vegetation
Textile Trash/Textile Trash_92.jpg,Textile Trash
Cardboard/Cardboard_341.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_280.jpg,Miscellaneous Trash
Metal/Metal_724.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_308.jpg,Miscellaneous Trash
Cardboard/Cardboard_5.jpg,Cardboard
Metal/Metal_162.jpg,Metal
Food Organics/Food Organics_81.jpg,Food Organics
Plastic/Plastic_704.jpg,Plastic
Cardboard/Cardboard_26.jpg,Cardboard
Plastic/Plastic_197.jpg,Plastic
Plastic/Plastic_237.jpg,Plastic
Metal/Metal_461.jpg,Metal
Plastic/Plastic_654.jpg,Plastic
Glass/Glass_361.jpg,Glass
Plastic/Plastic_603.jpg,Plastic
Plastic/Plastic_467.jpg,Plastic
Plastic/Plastic_386.jpg,Plastic
Food Organics/Food Organics_145.jpg,Food Organics
Metal/Metal_701.jpg,Metal
Plastic/Plastic_167.jpg,Plastic
Glass/Glass_323.jpg,Glass
Vegetation/Vegetation_307.jpg,Vegetation
Food Organics/Food Organics_196.jpg,Food Organics
Metal/Metal_692.jpg,Metal
Glass/Glass_57.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_139.jpg,Miscellaneous Trash
Textile Trash/Textile Trash_46.jpg,Textile Trash
Metal/Metal_749.jpg,Metal
Paper/Paper_233.jpg,Paper
Plastic/Plastic_863.jpg,Plastic
Vegetation/Vegetation_13.jpg,Vegetation
Glass/Glass_311.jpg,Glass
Paper/Paper_361.jpg,Paper
Textile Trash/Textile Trash_50.jpg,Textile Trash
Cardboard/Cardboard_264.jpg,Cardboard
Metal/Metal_114.jpg,Metal
Glass/Glass_299.jpg,Glass
Vegetation/Vegetation_204.jpg,Vegetation
Metal/Metal_669.jpg,Metal
Glass/Glass_107.jpg,Glass
Cardboard/Cardboard_303.jpg,Cardboard
Glass/Glass_208.jpg,Glass
Paper/Paper_125.jpg,Paper
Paper/Paper_225.jpg,Paper
Textile Trash/Textile Trash_305.jpg,Textile Trash
Metal/Metal_600.jpg,Metal
Paper/Paper_251.jpg,Paper
Miscellaneous Trash/Miscellaneous Trash_492.jpg,Miscellaneous Trash
Plastic/Plastic_495.jpg,Plastic
Food Organics/Food Organics_93.jpg,Food Organics
Metal/Metal_663.jpg,Metal
Cardboard/Cardboard_370.jpg,Cardboard
Textile Trash/Textile Trash_108.jpg,Textile Trash
Cardboard/Cardboard_161.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_267.jpg,Miscellaneous Trash
Metal/Metal_619.jpg,Metal
Food Organics/Food Organics_242.jpg,Food Organics
Textile Trash/Textile Trash_299.jpg,Textile Trash
Textile Trash/Textile Trash_67.jpg,Textile Trash
Plastic/Plastic_30.jpg,Plastic
Plastic/Plastic_396.jpg,Plastic
Metal/Metal_671.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_364.jpg,Miscellaneous Trash
Food Organics/Food Organics_68.jpg,Food Organics
Miscellaneous Trash/Miscellaneous Trash_51.jpg,Miscellaneous Trash
Plastic/Plastic_855.jpg,Plastic
Metal/Metal_532.jpg,Metal
Metal/Metal_325.jpg,Metal
Food Organics/Food Organics_369.jpg,Food Organics
Glass/Glass_396.jpg,Glass
Metal/Metal_455.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_25.jpg,Miscellaneous Trash
Vegetation/Vegetation_124.jpg,Vegetation
Cardboard/Cardboard_293.jpg,Cardboard
Metal/Metal_303.jpg,Metal
Glass/Glass_43.jpg,Glass
Metal/Metal_273.jpg,Metal
Plastic/Plastic_673.jpg,Plastic
Textile Trash/Textile Trash_184.jpg,Textile Trash
Plastic/Plastic_183.jpg,Plastic
Metal/Metal_294.jpg,Metal
Glass/Glass_251.jpg,Glass
Textile Trash/Textile Trash_31.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_465.jpg,Miscellaneous Trash
Paper/Paper_318.jpg,Paper
Paper/Paper_394.jpg,Paper
Cardboard/Cardboard_90.jpg,Cardboard
Plastic/Plastic_379.jpg,Plastic
Metal/Metal_85.jpg,Metal
Cardboard/Cardboard_330.jpg,Cardboard
Vegetation/Vegetation_264.jpg,Vegetation
Plastic/Plastic_79.jpg,Plastic
Vegetation/Vegetation_25.jpg,Vegetation
Cardboard/Cardboard_147.jpg,Cardboard
Plastic/Plastic_593.jpg,Plastic
Plastic/Plastic_46.jpg,Plastic
Cardboard/Cardboard_122.jpg,Cardboard
Metal/Metal_10.jpg,Metal
Glass/Glass_108.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_70.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_5.jpg,Miscellaneous Trash
Cardboard/Cardboard_423.jpg,Cardboard
Food Organics/Food Organics_96.jpg,Food Organics
Vegetation/Vegetation_396.jpg,Vegetation
Food Organics/Food Organics_193.jpg,Food Organics
Metal/Metal_559.jpg,Metal
Vegetation/Vegetation_425.jpg,Vegetation
Plastic/Plastic_687.jpg,Plastic
Metal/Metal_427.jpg,Metal
Paper/Paper_476.jpg,Paper
Plastic/Plastic_610.jpg,Plastic
Food Organics/Food Organics_171.jpg,Food Organics
Metal/Metal_39.jpg,Metal
Plastic/Plastic_29.jpg,Plastic
Cardboard/Cardboard_155.jpg,Cardboard
Food Organics/Food Organics_240.jpg,Food Organics
Paper/Paper_276.jpg,Paper
Vegetation/Vegetation_228.jpg,Vegetation
Glass/Glass_391.jpg,Glass
Metal/Metal_649.jpg,Metal
Plastic/Plastic_596.jpg,Plastic
Cardboard/Cardboard_182.jpg,Cardboard
Vegetation/Vegetation_390.jpg,Vegetation
Plastic/Plastic_561.jpg,Plastic
Vegetation/Vegetation_103.jpg,Vegetation
Miscellaneous Trash/Miscellaneous Trash_357.jpg,Miscellaneous Trash
Metal/Metal_542.jpg,Metal
Paper/Paper_443.jpg,Paper
Plastic/Plastic_249.jpg,Plastic
Paper/Paper_341.jpg,Paper
Vegetation/Vegetation_164.jpg,Vegetation
Plastic/Plastic_302.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_245.jpg,Miscellaneous Trash
Textile Trash/Textile Trash_26.jpg,Textile Trash
Miscellaneous Trash/Miscellaneous Trash_2.jpg,Miscellaneous Trash
Vegetation/Vegetation_54.jpg,Vegetation
Paper/Paper_50.jpg,Paper
Plastic/Plastic_858.jpg,Plastic
Glass/Glass_350.jpg,Glass
Cardboard/Cardboard_271.jpg,Cardboard
Plastic/Plastic_63.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_450.jpg,Miscellaneous Trash
Paper/Paper_221.jpg,Paper
Paper/Paper_383.jpg,Paper
Paper/Paper_203.jpg,Paper
Paper/Paper_140.jpg,Paper
Cardboard/Cardboard_11.jpg,Cardboard
Paper/Paper_450.jpg,Paper
Glass/Glass_417.jpg,Glass
Metal/Metal_136.jpg,Metal
Food Organics/Food Organics_214.jpg,Food Organics
Vegetation/Vegetation_121.jpg,Vegetation
Metal/Metal_423.jpg,Metal
Cardboard/Cardboard_279.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_79.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_154.jpg,Miscellaneous Trash
Paper/Paper_75.jpg,Paper
Plastic/Plastic_800.jpg,Plastic
Vegetation/Vegetation_398.jpg,Vegetation
Vegetation/Vegetation_355.jpg,Vegetation
Paper/Paper_489.jpg,Paper
Glass/Glass_268.jpg,Glass
Miscellaneous Trash/Miscellaneous Trash_116.jpg,Miscellaneous Trash
Plastic/Plastic_300.jpg,Plastic
Glass/Glass_166.jpg,Glass
Food Organics/Food Organics_219.jpg,Food Organics
Metal/Metal_599.jpg,Metal
Cardboard/Cardboard_189.jpg,Cardboard
Plastic/Plastic_57.jpg,Plastic
Plastic/Plastic_479.jpg,Plastic
Cardboard/Cardboard_21.jpg,Cardboard
Miscellaneous Trash/Miscellaneous Trash_123.jpg,Miscellaneous Trash
Cardboard/Cardboard_130.jpg,Cardboard
Plastic/Plastic_273.jpg,Plastic
Vegetation/Vegetation_186.jpg,Vegetation
Cardboard/Cardboard_263.jpg,Cardboard
Plastic/Plastic_228.jpg,Plastic
Miscellaneous Trash/Miscellaneous Trash_270.jpg,Miscellaneous Trash
Glass/Glass_400.jpg,Glass
Plastic/Plastic_82.jpg,Plastic
Cardboard/Cardboard_240.jpg,Cardboard
Plastic/Plastic_86.jpg,Plastic
Food Organics/Food Organics_71.jpg,Food Organics
Paper/Paper_34.jpg,Paper
Textile Trash/Textile Trash_169.jpg,Textile Trash
Cardboard/Cardboard_179.jpg,Cardboard
Vegetation/Vegetation_47.jpg,Vegetation
Paper/Paper_189.jpg,Paper
Food Organics/Food Organics_179.jpg,Food Organics
Textile Trash/Textile Trash_38.jpg,Textile Trash
Plastic/Plastic_157.jpg,Plastic
Glass/Glass_88.jpg,Glass
Metal/Metal_500.jpg,Metal
Glass/Glass_129.jpg,Glass
Food Organics/Food Organics_143.jpg,Food Organics
Paper/Paper_332.jpg,Paper
Paper/Paper_103.jpg,Paper
Plastic/Plastic_125.jpg,Plastic
Paper/Paper_190.jpg,Paper
Glass/Glass_403.jpg,Glass
Food Organics/Food Organics_91.jpg,Food Organics
Glass/Glass_71.jpg,Glass
Plastic/Plastic_920.jpg,Plastic
Metal/Metal_622.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_95.jpg,Miscellaneous Trash
Vegetation/Vegetation_306.jpg,Vegetation
Plastic/Plastic_194.jpg,Plastic
Plastic/Plastic_178.jpg,Plastic
Plastic/Plastic_647.jpg,Plastic
Plastic/Plastic_203.jpg,Plastic
Metal/Metal_583.jpg,Metal
Miscellaneous Trash/Miscellaneous Trash_348.jpg,Miscellaneous Trash
Miscellaneous Trash/Miscellaneous Trash_416.jpg,Miscellaneous Trash
Plastic/Plastic_233.jpg,Plastic
Vegetation/Vegetation_258.jpg,Vegetation
Metal/Metal_539.jpg,Metal
